date,original_body_fat_pct,original_fat_mass,calibrated_fat_mass,calibrated_body_fat_pct,weight
2023-11-05T03:12:16,15.9,28.5882,32.39601884413773,18.01780803344701,179.8
2023-10-28T04:37:40,15.7,27.8518,30.80800212328311,17.36640480455643,177.4
2023-10-27T05:12:52,15.6,27.643199999999997,30.35816468714747,17.132147114643043,177.2
2023-10-26T05:13:37,15.8,28.250400000000003,31.667566850242174,17.71116714219361,178.8
2023-10-25T06:03:52,15.6,27.549599999999998,30.156320084931302,17.076058938239697,176.6
2023-10-24T06:01:12,15.8,28.1872,31.531278614557742,17.67448352833954,178.4
2023-10-23T13:52:07,15.9,28.5564,32.32744343441044,17.999690108246348,179.6
2023-10-23T04:58:08,15.6,27.674400000000002,30.425446221219545,17.15075886201778,177.4
2023-10-22T06:10:49,15.7,27.946,31.011140601154516,17.4219891017722,178.0
2023-10-22T06:10:19,15.14,26.9492,28.861581845929244,16.214371823555755,178.0
2023-10-22T06:07:39,15.14,26.9492,28.861581845929244,16.214371823555755,178.0
2023-10-22T05:07:02,15.7,27.8518,30.80800212328311,17.36640480455643,177.4
2023-10-21T05:20:12,15.5,27.310999999999996,29.641788866034076,16.822808664037503,176.2
2023-10-21T05:19:48,15.5,27.310999999999996,29.641788866034076,16.822808664037503,176.2
2023-10-21T05:19:27,15.5,27.310999999999996,29.641788866034076,16.822808664037503,176.2
2023-10-20T05:58:11,15.5,27.28,29.574938623847103,16.803942399913126,176.0
2023-10-19T15:55:20,15.7,27.8832,30.87571494924024,17.38497463358122,177.6
2023-10-19T04:54:00,15.7,27.8832,30.87571494924024,17.38497463358122,177.6
2023-10-18T04:16:18,15.7,27.946,31.011140601154516,17.4219891017722,178.0
2023-10-18T04:16:04,15.7,27.946,31.011140601154516,17.4219891017722,178.0
2023-10-18T04:15:51,15.7,27.946,31.011140601154516,17.4219891017722,178.0
2023-10-18T04:15:34,15.7,27.946,31.011140601154516,17.4219891017722,178.0
2023-10-18T04:07:07,15.7,27.914600000000004,30.943427775197385,17.403502685712812,177.8
2023-10-17T05:11:11,15.9,28.524600000000003,32.25886802468315,17.981531786333978,179.4
2023-10-16T05:24:17,15.9,28.4928,32.19029261495586,17.963332932453046,179.2
2023-10-15T04:59:22,15.9,28.4928,32.19029261495586,17.963332932453046,179.2
2023-10-14T04:16:05,15.9,28.4928,32.19029261495586,17.963332932453046,179.2
2023-10-13T04:04:53,15.8,28.1872,31.531278614557742,17.67448352833954,178.4
2023-10-13T04:04:13,15.8,28.1872,31.531278614557742,17.67448352833954,178.4
2023-10-13T03:51:02,15.8,28.1872,31.531278614557742,17.67448352833954,178.4
2023-10-12T03:42:22,15.8,28.1872,31.531278614557742,17.67448352833954,178.4
2023-10-11T04:11:31,15.9,28.461000000000002,32.12171720522857,17.945093410742217,179.0
2023-10-10T03:22:53,16.0,28.896,33.059777055271695,18.305524393838148,180.6
2023-10-09T03:44:35,16.1,29.2054,33.726985601486284,18.59260507248417,181.4
2023-10-09T03:44:23,16.1,29.2054,33.726985601486284,18.59260507248417,181.4
2023-10-08T04:10:33,16.0,28.831999999999997,32.921763652046955,18.269569174276892,180.2
2023-10-07T03:42:55,16.0,28.864,32.99077035365933,18.28756671488876,180.4
2023-10-06T04:59:10,15.9,28.524600000000003,32.25886802468315,17.981531786333978,179.4
2023-10-05T03:16:18,16.0,28.864,32.99077035365933,18.28756671488876,180.4
2023-10-04T03:10:12,16.1,29.108800000000002,33.51867162099395,18.53908828594798,180.8
2023-10-04T03:03:52,16.1,29.108800000000002,33.51867162099395,18.53908828594798,180.8
2023-10-02T02:28:23,16.2,29.451600000000003,34.25790591201645,18.84373262487153,181.8
2023-10-01T15:13:21,16.3,29.796400000000002,35.00145312188971,19.147403239545792,182.8
2023-09-21T04:46:49,16.2,29.484,34.327775197398964,18.861414943625803,182.0
2023-09-20T04:22:16,16.2,29.548800000000004,34.46751376816402,18.896663250089922,182.4
2023-09-18T04:20:19,16.3,29.7312,34.860851967354506,19.112309192628565,182.4
2023-09-17T06:33:49,16.2,29.4192,34.18803662663392,18.82601135827859,181.6
2023-09-15T07:16:26,16.1,29.108800000000002,33.51867162099395,18.53908828594798,180.8
2023-09-14T05:59:07,16.1,29.108800000000002,33.51867162099395,18.53908828594798,180.8
2023-09-13T04:56:43,15.9,28.5564,32.32744343441044,17.999690108246348,179.6
2023-09-12T04:12:13,16.1,29.2054,33.726985601486284,18.59260507248417,181.4
2023-09-11T08:41:53,16.4,30.077599999999997,35.60784951230839,19.415403223723224,183.4
2023-09-11T08:41:43,16.4,30.077599999999997,35.60784951230839,19.415403223723224,183.4
2023-09-10T10:33:12,16.3,29.7638,34.93115254462211,19.129875435170927,182.6
2021-10-29T11:10:40,14.4,24.134400000000003,22.791579855351316,13.598794663097443,167.6
2021-07-23T10:08:46,14.5,24.418,23.40315174839092,13.89735852042216,168.4
2021-07-23T10:06:48,14.5,24.418,23.40315174839092,13.89735852042216,168.4
2021-07-10T07:30:59,14.6,24.6448,23.892236746068576,14.15416868842925,168.8
2021-01-31T11:04:19,14.1,23.321399999999997,21.03837834251207,12.719696700430513,165.4
2021-01-10T09:24:47,14.7,24.99,24.636646539711997,14.492145023359997,170.0
2021-01-10T09:24:21,14.7,24.99,24.636646539711997,14.492145023359997,170.0
2020-12-24T09:58:00,14.7,24.99,24.636646539711997,14.492145023359997,170.0
2020-12-15T09:44:36,14.5,24.418,23.40315174839092,13.89735852042216,168.4
2020-12-11T10:50:35,14.5,24.418,23.40315174839092,13.89735852042216,168.4
2020-12-09T09:38:38,14.6,24.761599999999998,24.144111206953717,14.235914626741577,169.6
2020-12-03T08:01:35,14.5,24.447,23.465689071727127,13.91796504847398,168.6
2020-11-27T15:46:12,14.8,25.308000000000003,25.322400636984916,14.808421425137377,171.0
2020-11-22T10:07:56,15.0,25.86,26.51276623979826,15.378634709859778,172.4
2020-11-22T09:58:13,15.0,25.889999999999997,26.577460022559848,15.398296652699797,172.6
